hello,0.6220600605010986
goodbye,0.6641531586647034
please,0.6535139679908752
thank you,-10000.0
yes,0.7718799710273743
no,0.843386173248291
help,0.8062294721603394
sorry,0.7194046974182129
excuse me,-10000.0
love,0.7267669439315796
friend,0.7998455166816711
family,0.7099219560623169
home,0.7286160588264465
work,0.8112052083015442
drink,0.7179968357086182
sleep,0.6524336338043213
dream,0.6689131259918213
smile,0.7009447813034058
laugh,0.7317451238632202
cry,0.6939069032669067
happy,0.7916273474693298
sad,0.6801136136054993
angry,0.7237215638160706
tired,0.739866316318512
hungry,0.6510118246078491
thirsty,0.5540560483932495
hot,0.6601648330688477
cold,0.6576921343803406
beautiful,0.7331939339637756
ugly,0.7195959091186523
smart,0.6472189426422119
stupid,0.7779982089996338
fun,0.7463635802268982
boring,0.6719059944152832
fast,0.7107294797897339
slow,0.7166718244552612
big,0.7747618556022644
small,0.7706955075263977
old,0.7098780274391174
young,0.714441180229187
rich,0.6104565858840942
poor,0.6661146879196167
good,0.8260800242424011
bad,0.7609668374061584
right,0.7557061314582825
wrong,0.766677737236023
brave,0.6408739686012268
fear,0.7654988765716553
hope,0.789854109287262
faith,0.7028074264526367
truth,0.6840035319328308
lie,0.5992375016212463
want,0.8848959803581238
need,0.8635740280151367
give,0.8241819143295288
take,0.8660884499549866
buy,0.7605097889900208
sell,0.8065526485443115
watch,0.714018702507019
talk,0.7462791204452515
read,0.7213146686553955
write,0.6924430131912231
sing,0.6422827839851379
dance,0.7319473624229431
run,0.7286111116409302
walk,0.7106095552444458
drive,0.6701310873031616
fly,0.684779942035675
swim,0.5928744077682495
cook,0.6371711492538452
clean,0.6348749995231628
learn,0.7615156769752502
teach,0.7173544764518738
study,0.7338827848434448
rest,0.7821841239929199
play,0.7879278063774109
destroy,0.6688396334648132
build,0.7509209513664246
break,0.7394388318061829
fix,0.6015868782997131
open,0.6789775490760803
close,0.7377578616142273
enter,0.6979076862335205
exit,0.5781925320625305
start,0.8217206597328186
stop,0.7517474293708801
win,0.7731105089187622
lose,0.7567253112792969
begin,0.7801542282104492
end,0.8024770617485046
change,0.7859055399894714
stay,0.7757981419563293
move,0.8159914016723633
see,0.8311288356781006
hear,0.7311074137687683
smell,0.74952232837677
taste,0.6915395259857178
touch,0.6873135566711426
feel,0.8350092172622681
know,0.9103050827980042
believe,0.8509320020675659
understand,0.8315451145172119
forget,0.7895569801330566
remember,0.8183261156082153
like,0.8188169002532959
dislike,0.6641921997070312
choose,0.74288409948349
decide,0.7894105911254883
meet,0.7439284324645996
leave,0.8067833781242371
return,0.7620534896850586
call,0.7462791204452515
text,0.7155355215072632
email,0.7203928828239441
paint,0.6558285355567932
draw,0.7046421766281128
bake,0.6883034110069275
shop,0.7109121680259705
save,0.6667919158935547
spend,0.6957052946090698
travel,0.6884056329727173
explore,0.6833548545837402
visit,0.7426023483276367
exercise,0.6381399631500244
relax,0.6058120131492615
frown,0.6035976409912109
hug,0.6641532182693481
kiss,0.6221093535423279
hold,0.7764034867286682
listen,0.7392945885658264
shout,0.7282253503799438
whisper,0.6329776048660278
hum,0.5067846179008484
think,0.898286759853363
imagine,0.79924476146698
plan,0.7685747146606445
create,0.7660659551620483
worry,0.7711013555526733
stress,0.6904554963111877
doubt,0.7797769904136658
trust,0.6325172185897827
hate,0.6280288696289062
miss,0.5722586512565613
forgive,0.6644325256347656
regret,0.7526451349258423
succeed,0.6746830940246582
fail,0.722934365272522
achieve,0.7481598854064941
graduate,0.8152642846107483
retire,0.6213847398757935
volunteer,0.6182464957237244
donate,0.6694084405899048
share,0.7370642423629761
support,0.7252587080001831
care,0.7241141200065613
respect,0.7160848379135132
apologize,0.7099549174308777
complain,0.6780750751495361
celebrate,0.7781177163124084
party,0.7596955299377441
organize,0.6881999373435974
decorate,0.6051933169364929
invite,0.6871569752693176
attend,0.7179381251335144
