hello,0.7905023694038391
goodbye,0.7905023097991943
please,0.7292373776435852
thank you,-10000.0
yes,0.8037872910499573
no,0.8889177441596985
help,0.8768811821937561
sorry,0.7795479893684387
excuse me,-10000.0
love,0.7382813096046448
friend,0.8364216685295105
family,0.7531276345252991
home,0.7428650259971619
work,0.8773599863052368
drink,0.8851481080055237
sleep,0.751613438129425
dream,0.8807478547096252
smile,0.8655877709388733
laugh,0.805711567401886
cry,0.7581713199615479
happy,0.8413287401199341
sad,0.7547181248664856
angry,0.8143534660339355
tired,0.768377423286438
hungry,0.7642480134963989
thirsty,0.7642480731010437
hot,0.771088719367981
cold,0.7432152628898621
beautiful,0.8909062743186951
ugly,0.7950282096862793
smart,0.7552732229232788
stupid,0.8360649943351746
fun,0.7717797756195068
boring,0.723233699798584
fast,0.7959730625152588
slow,0.795973002910614
big,0.8053073883056641
small,0.9333422183990479
old,0.7409116625785828
young,0.7940101027488708
rich,0.6406719088554382
poor,0.6950969099998474
good,0.893191397190094
bad,0.7929712533950806
right,0.774651050567627
wrong,0.7880534529685974
brave,0.8143779635429382
fear,0.8136054277420044
hope,0.837996244430542
faith,0.8064641356468201
truth,0.7713053822517395
lie,0.7205473184585571
want,0.9109026789665222
need,0.8821427226066589
give,0.8807708621025085
take,0.8968147039413452
buy,0.9384768605232239
sell,0.9384769201278687
watch,0.826873779296875
talk,0.8167343735694885
read,0.7415403127670288
write,0.745944619178772
sing,0.7941839694976807
dance,0.829278826713562
run,0.8024196624755859
walk,0.8188549280166626
drive,0.7861435413360596
fly,0.7651262283325195
swim,0.7716735601425171
cook,0.7914287447929382
clean,0.6751621961593628
learn,0.8660688400268555
teach,0.822717010974884
study,0.903283953666687
rest,0.7967843413352966
play,0.8693061470985413
destroy,0.7713151574134827
build,0.7867558002471924
break,0.8061867952346802
fix,0.7150119543075562
open,0.7149990797042847
close,0.7662340998649597
enter,0.783903181552887
exit,0.7041414976119995
start,0.8742217421531677
stop,0.8218470811843872
win,0.8843714594841003
lose,0.8354977369308472
begin,0.8327912092208862
end,0.8213545083999634
change,0.9042253494262695
stay,0.8766329884529114
move,0.8476876616477966
see,0.8475160598754883
hear,0.8510841727256775
smell,0.8406290411949158
taste,0.8359745144844055
touch,0.711828351020813
feel,0.9004846215248108
know,0.944094181060791
believe,0.8990535140037537
understand,0.8660687208175659
forget,0.8581844568252563
remember,0.8581845164299011
like,0.8406772613525391
dislike,0.7882595658302307
choose,0.847709059715271
decide,0.8172162771224976
meet,0.7721900939941406
leave,0.8766330480575562
return,0.8342736959457397
call,0.8406785130500793
text,0.7501914501190186
email,0.9272342324256897
paint,0.7277837991714478
draw,0.7740053534507751
bake,0.821356475353241
shop,0.8456091284751892
save,0.7703900337219238
spend,0.7690492272377014
travel,0.7476776838302612
explore,0.8583250045776367
visit,0.8311706185340881
exercise,0.7797414660453796
relax,0.7026195526123047
frown,0.6684591770172119
hug,0.739764392375946
kiss,0.7141118049621582
hold,0.8421283960342407
listen,0.8510841131210327
shout,0.7889039516448975
whisper,0.7008427381515503
hum,0.5668621063232422
think,0.922390878200531
imagine,0.8220804333686829
plan,0.8922312259674072
create,0.8615809082984924
worry,0.8672178983688354
stress,0.7258723378181458
doubt,0.853397786617279
trust,0.7199739813804626
hate,0.70450758934021
miss,0.6266525387763977
forgive,0.7137263417243958
regret,0.856340229511261
succeed,0.7379196286201477
fail,0.7802541255950928
achieve,0.870033860206604
graduate,0.8819676041603088
retire,0.7299570441246033
volunteer,0.8338348269462585
donate,0.8069649338722229
share,0.8340850472450256
support,0.827902615070343
care,0.8693466186523438
respect,0.7713872790336609
apologize,0.8924744725227356
complain,0.762333869934082
celebrate,0.8848780393600464
party,0.8269407153129578
organize,0.8431403040885925
decorate,0.7971045970916748
invite,0.7789745926856995
attend,0.8595654964447021
